iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.145626599068,0.146539295104,0.144111401048,0.6843635167,0.6839219127,0.686559525028,13.959511844
10,0.117934406569,0.11810711081,0.117655277921,0.756211265288,0.756744900197,0.755758010032,144.437483154
20,0.12469163616,0.126260440852,0.12494471655,0.745680908243,0.742268041237,0.745316818508,276.077089651
30,0.120669634292,0.120628287053,0.120855005811,0.758076016015,0.75849967098,0.757600573242,406.260909388
40,0.12012081965,0.119689298826,0.119995517175,0.74891679921,0.750822548805,0.749104309551,539.887781907
50,0.118422986906,0.118304439337,0.118695140001,0.759831075522,0.760254441764,0.759443136452,670.692480177
60,0.120349506459,0.120304411722,0.120292445414,0.759172928207,0.759157710024,0.759136042584,803.669078581
70,0.120385534698,0.120384089039,0.120333994933,0.759172928207,0.759157710024,0.759238407206,936.094383723
80,0.119781031623,0.118727161489,0.120096903099,0.757637251138,0.760693134459,0.757702937865,1066.53129796
90,0.119117325692,0.118978842452,0.11898273137,0.757801787967,0.759157710024,0.759136042584,1203.31094057
100,0.118109822583,0.118652021328,0.118595877784,0.759666538694,0.758938363676,0.759136042584,1335.53907851
110,0.120327629377,0.12028673259,0.120339663843,0.759008391378,0.759157710024,0.759136042584,1468.54333381
120,0.119590024575,0.119787540459,0.119621568788,0.758624472111,0.758938363676,0.759136042584,1603.13901996
130,0.120142695641,0.119954713036,0.120058987861,0.757966324796,0.758280324633,0.758214760979,1736.18498137
140,0.118861372238,0.118673148433,0.118713091672,0.758898700159,0.758719017328,0.758828948715,1866.15819547
150,0.119178115281,0.119759106785,0.119537566181,0.759172928207,0.758938363676,0.759136042584,1994.97271566
160,0.118605246993,0.118796017078,0.118867328998,0.758898700159,0.75849967098,0.758828948715,2125.84598153
170,0.119408947248,0.11992633803,0.119558518965,0.758569626501,0.757841631937,0.758521854847,2260.49237712
180,0.118975323706,0.119008761406,0.119306353702,0.759227773817,0.759157710024,0.758726584093,2396.95430483
190,0.119854597412,0.119842474048,0.119868365817,0.758569626501,0.758060978285,0.758214760979,2530.25832259
200,0.119374341642,0.119345472238,0.119410227089,0.758350244063,0.75849967098,0.758521854847,2661.23102319
210,0.119085375124,0.119588139775,0.119454301724,0.759227773817,0.758938363676,0.758419490224,2797.05879538
220,0.119329842619,0.119397456085,0.119415497648,0.758514780892,0.75849967098,0.758214760979,2925.92404006
230,0.118121566861,0.118188405245,0.118189905799,0.754346514562,0.751699934196,0.754427269936,3062.02799753
240,0.117783193659,0.117979688523,0.11802628599,0.759008391378,0.758719017328,0.759033677961,3197.87040381
250,0.117574985795,0.117717302272,0.117999257041,0.758843854549,0.757841631937,0.757293479374,3332.01077665
260,0.118739701502,0.118712715131,0.118884962966,0.758459935282,0.757841631937,0.758010031733,3458.64896762
