iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.325440799329,0.324546855241,0.326025040642,0.302857456261,0.30357534547,0.298392875422,0.848192333
10,0.325497130695,0.324677492624,0.325946959314,0.301925080897,0.303355999123,0.298597604668,9.136934618
20,0.325249167128,0.324333911341,0.325704557971,0.302199308945,0.30160122834,0.299109427782,17.356230164
30,0.324465235039,0.323695380881,0.325022517074,0.303789831624,0.302039921035,0.300849626369,25.661647446
40,0.323412918132,0.322554317713,0.323932822558,0.304557670159,0.30357534547,0.301873272597,34.02914195
50,0.321314445914,0.320356089189,0.321742221582,0.308067789173,0.307523579732,0.305763128263,42.442582001
60,0.321496044892,0.320140474266,0.321666031653,0.308725936489,0.309278350515,0.306786774491,50.740477974
70,0.320958660921,0.319590130838,0.321152831924,0.309219546975,0.309717043211,0.307810420719,59.176359672
80,0.320173067578,0.318818931461,0.320379015029,0.310206767948,0.31191050669,0.308936431569,67.537042139
90,0.319613997532,0.318229129416,0.319808456259,0.310755224044,0.312349199386,0.309652983929,75.837271635
100,0.31620939088,0.314631285776,0.316140392816,0.316294630615,0.316516779996,0.31630668441,84.321807972
110,0.31512734606,0.313600243336,0.31494069581,0.317446388417,0.317613511735,0.317330330638,92.535604317
120,0.313362444775,0.311645280976,0.313026535412,0.320024132068,0.322219785041,0.319377623093,100.722259139
130,0.312431168458,0.310519272556,0.31198875432,0.321011353041,0.322658477736,0.320503633944,108.995353737
140,0.311366854137,0.309398446605,0.311005702245,0.322327647672,0.324413248519,0.321527280172,117.188547425
150,0.308012739188,0.305792145352,0.307509503818,0.327592826194,0.329677560869,0.326645511311,126.140683077
160,0.30770380969,0.305360267775,0.307204399363,0.328305819119,0.330335599912,0.326747875934,136.634342086
170,0.306364321524,0.303940408003,0.305883418397,0.328909120825,0.330993638956,0.32879516839,146.616299141
180,0.304405698348,0.301731253001,0.303614277918,0.333022541546,0.336257951305,0.332070836319,156.738966067
190,0.301802888073,0.298809129694,0.301036206751,0.33795864641,0.343057688089,0.336984338213,166.589316034
200,0.300001975644,0.296633812286,0.299227431136,0.340591235672,0.345470497916,0.341181287747,176.637068043
210,0.299228094989,0.295849736401,0.298448367513,0.340920309329,0.345251151568,0.34240966322,186.94380388
220,0.297374750404,0.293973575356,0.296642386865,0.342949596885,0.347883307743,0.345275872658,196.655023951
230,0.296136731279,0.292478733135,0.295318861094,0.345143421269,0.350954156613,0.347425529737,207.177401144
240,0.295890000083,0.292227210722,0.295042672411,0.345582186146,0.350954156613,0.347834988228,217.039590705
250,0.294635047292,0.29085099666,0.293678896987,0.347172708825,0.354244351832,0.349575186815,226.61431829
260,0.29202555973,0.287959711952,0.291209942431,0.351176438326,0.357753893398,0.353567407104,235.983460539
270,0.288795894238,0.284857192398,0.287910330321,0.35622223441,0.364992322878,0.358276179752,245.868289922
280,0.28690856013,0.283004008747,0.28591448548,0.360006581473,0.367405132705,0.363803869383,255.877124063
290,0.284897721603,0.281060326796,0.283677269021,0.362694016344,0.368501864444,0.366465349575,266.301756174
300,0.282562474712,0.278546972744,0.281106923967,0.365984752921,0.37310813775,0.370662299109,275.747927605
