iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.274608122144,0.283259517951,0.278411140344,0.398727581857,0.380127220882,0.391135223667,21.955435387
10,0.122258982287,0.120448635035,0.123969778594,0.737344375583,0.742048694889,0.734261439247,257.909599211
20,0.126898344509,0.126912904941,0.127018586223,0.741732024351,0.742487387585,0.742348244447,493.764708574
30,0.126354813696,0.126764990934,0.126280307515,0.741786869961,0.741829348541,0.742655338315,722.51127555
40,0.120432584595,0.12069385056,0.12045839135,0.758898700159,0.758060978285,0.75862421947,955.940566659
50,0.121936105716,0.122320752579,0.122053045211,0.754236823342,0.752796665936,0.753301259085,1189.0857669
60,0.119169808077,0.119504085494,0.118611412228,0.754840125048,0.75235797324,0.754017811444,1425.46957933
70,0.119402894438,0.11913398234,0.119218678293,0.758240552844,0.757622285589,0.75862421947,1657.54264687
80,0.121362153565,0.12137553412,0.121390178358,0.754894970658,0.755648168458,0.755143822295,1895.17584663
90,0.144902237837,0.143663320274,0.14413326098,0.697361926178,0.6994955034,0.697819633535,2128.05380828
100,0.132808720776,0.132771373678,0.133301237663,0.724510502934,0.725597718798,0.723206059986,2359.49569514
110,0.1201380516,0.120084782898,0.120009880944,0.759008391378,0.759157710024,0.759238407206,2581.86652481
120,0.120165395021,0.12014582514,0.120073240898,0.759118082597,0.759157710024,0.759238407206,2815.87163937
130,0.11912003521,0.1192632271,0.118551789414,0.757637251138,0.757841631937,0.758521854847,3044.53372034
140,0.120368839963,0.120370331662,0.120262157282,0.759008391378,0.759157710024,0.759033677961,3272.9527739
150,0.121015817844,0.120706028171,0.120929008591,0.757033949432,0.758060978285,0.757088750128,3503.91102708
160,0.120394949853,0.120404012335,0.120357219899,0.759172928207,0.759157710024,0.759238407206,3743.19801676
170,0.121525431936,0.121500685054,0.121509514482,0.749465255306,0.753016012283,0.74982086191,3980.1593091
180,0.11952792084,0.119686535228,0.119330089122,0.757966324796,0.758060978285,0.758419490224,4213.70322875
190,0.119401435982,0.119573531417,0.119339681096,0.759063236988,0.758719017328,0.759238407206,4448.86271253
200,0.12020997695,0.120257840801,0.120180615295,0.759008391378,0.759157710024,0.759136042584,4682.84129174
210,0.120036403927,0.120139301313,0.11995303157,0.758953545769,0.759157710024,0.759238407206,4912.71164328
220,0.120094005577,0.120169214792,0.120053947549,0.759063236988,0.759157710024,0.759136042584,5145.43419514
230,0.11948495633,0.119723407903,0.119443157089,0.759118082597,0.758938363676,0.759340771829,5372.72108152
240,0.118026763314,0.118684721844,0.117513557128,0.758953545769,0.757183592893,0.758828948715,5601.60275515
250,0.119051286137,0.119367162022,0.118865797526,0.759118082597,0.758938363676,0.759443136452,5829.93660409
260,0.119156688791,0.119482869822,0.119007710088,0.758953545769,0.759157710024,0.759443136452,6059.93197804
270,0.117810401363,0.118379007918,0.117304128342,0.759885921132,0.759157710024,0.75975023032,6290.68995053
280,0.119253517743,0.119585596951,0.1191045405,0.758953545769,0.758719017328,0.759033677961,6520.76114899
290,0.119423758955,0.119677944716,0.119396324873,0.755059507486,0.756086861154,0.755041457672,6754.28959183
300,0.119476589781,0.119789340961,0.119304655194,0.755224044315,0.755867514806,0.755041457672,6989.90208007
310,0.117977115168,0.118621358612,0.117394066906,0.755827346021,0.754332090371,0.75678165626,7222.45364836
320,0.118849129231,0.119349232466,0.118672271613,0.759063236988,0.758719017328,0.759340771829,7457.67366598
330,0.118434402131,0.118902715397,0.117735182301,0.754236823342,0.753454704979,0.755143822295,7689.17377907
340,0.11800314505,0.11860511655,0.117625461027,0.759556847474,0.758280324633,0.759647865698,7920.751568
350,0.118030565442,0.118638061727,0.117408741936,0.756485493336,0.754551436719,0.756167468523,8149.17894303
360,0.118044610587,0.118733680015,0.117449199477,0.756375802117,0.755209475762,0.756269833146,8378.28095563
370,0.118503024899,0.119046019365,0.117797425716,0.755004661877,0.754770783066,0.755655645409,8606.85982758
380,0.117619019313,0.118301983762,0.117090322882,0.76016014918,0.758938363676,0.760671511925,8836.75193513
390,0.118602013408,0.11916927641,0.118241023071,0.75599188285,0.754551436719,0.755041457672,9064.08015933
400,0.118183446587,0.118659214332,0.117368652714,0.75451105139,0.754332090371,0.755246186918,9302.71703162
410,0.117531827727,0.118114304922,0.116887150374,0.75599188285,0.754990129414,0.756269833146,9534.83124062
420,0.117604837901,0.118260692194,0.116927508979,0.760050457961,0.759157710024,0.761183335039,9764.42947392
430,0.117202652469,0.117831440944,0.116580324544,0.756375802117,0.755867514806,0.756679291637,9995.95100932
440,0.118139013612,0.118634510446,0.117437736708,0.755717654802,0.754770783066,0.7560651039,10233.4168029
450,0.117709984085,0.11835172738,0.117077390899,0.760489222838,0.759157710024,0.760876241171,10468.4159274
460,0.117771401045,0.118431973383,0.117313108116,0.760708605276,0.759377056372,0.760671511925,10705.1832354
470,0.117793378985,0.118400356286,0.117183230995,0.760434377228,0.75849967098,0.761080970417,10940.1145014
480,0.117663204874,0.118024089483,0.116915518221,0.755553117973,0.755867514806,0.756372197768,11174.0751008
490,0.117925420351,0.118338971266,0.117195304991,0.756485493336,0.755209475762,0.756884020882,11402.0261203
500,0.117863423042,0.118438179467,0.117119271202,0.755443426754,0.754112744023,0.755962739277,11635.3221302
510,0.118374166335,0.118881145771,0.117693418932,0.755388581144,0.755867514806,0.755860374655,11869.5686525
520,0.118479276065,0.118947875831,0.117903829574,0.756266110898,0.755648168458,0.75678165626,12092.2588888
530,0.118239539689,0.118547641515,0.117456965581,0.755333735534,0.755209475762,0.756372197768,12321.431256
540,0.118629663722,0.119021953839,0.118006745916,0.754949816267,0.755648168458,0.755655645409,12550.8698164
550,0.11867951505,0.119039569717,0.117977777553,0.755224044315,0.755209475762,0.756474562391,12777.9182836
560,0.118434770451,0.118810372285,0.117763336428,0.755059507486,0.754990129414,0.756269833146,13016.6332507
570,0.118450627951,0.118927802245,0.117798786342,0.754072286513,0.753893397675,0.754836728427,13257.7718913
580,0.118781029808,0.119071428876,0.118100781526,0.754730433829,0.755648168458,0.755246186918,13493.7587387
590,0.118798215087,0.119011418053,0.117956442944,0.753085065541,0.752138626892,0.754017811444,13732.9069528
600,0.119204298236,0.119315300064,0.118367681683,0.751604234081,0.75235797324,0.752687071348,13965.6256445
610,0.119093077099,0.119361081879,0.118269401482,0.750891241156,0.752138626892,0.752072883611,14199.8902547
620,0.119116200332,0.119376923472,0.118276356747,0.751275160423,0.751041895152,0.752072883611,14432.1600756
630,0.118206981177,0.118615588018,0.117496728005,0.75462074261,0.753235358631,0.755041457672,14662.181981
640,0.119098345027,0.119272884418,0.118333636059,0.751878462129,0.750603202457,0.753403623708,14894.6903089
650,0.118469239302,0.118806129894,0.117795064459,0.754401360171,0.753674051327,0.755962739277,15117.7168994
660,0.118483796481,0.118832450715,0.117797724296,0.752317227006,0.7512612415,0.752789435971,15354.3704896
