iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.24702629027,0.254072499873,0.250586720733,0.448472549772,0.429260802808,0.440167877981,0.807364696
10,0.244324388383,0.251131215987,0.247860645688,0.453737728295,0.437157271331,0.445900296857,8.849437699
20,0.24365534407,0.250105115019,0.246972650284,0.453847419514,0.440008773854,0.446616849217,16.862043487
30,0.244553735405,0.251014232468,0.247765955589,0.451763286349,0.43627988594,0.444467192138,25.019505466
40,0.24173998245,0.248595350227,0.244950151838,0.45582186146,0.438692695767,0.447947589313,33.191549259
50,0.240202172438,0.246548335749,0.243130577066,0.459167443646,0.443079622724,0.453270549698,41.431629975
60,0.241700404758,0.248221102631,0.244521844739,0.454889486097,0.439570081158,0.449892517146,49.840071382
70,0.24085769198,0.247378119578,0.243702945625,0.457686612187,0.441763544637,0.452656361961,58.178929617
80,0.238326232193,0.244732213741,0.241145628403,0.463719629244,0.444615047159,0.457467499232,66.553294885
90,0.237302777829,0.243578732959,0.240164234471,0.466023144847,0.449221320465,0.460640802539,74.640140353
100,0.23413850589,0.240018146934,0.23708755912,0.475730817748,0.460627330555,0.468522878493,82.812909079
110,0.234078185002,0.239955568686,0.237033822163,0.475840508967,0.460407984207,0.468727607739,91.219154298
120,0.232736246603,0.23841712216,0.235668007096,0.479844238469,0.465014257513,0.472924557273,99.362240465
130,0.232035045487,0.23756648717,0.234946616739,0.482805901388,0.469839877166,0.475995495957,107.505338376
140,0.232659154747,0.238325659695,0.235541649158,0.481654143586,0.4663303356,0.474255297369,115.674141497
150,0.230937627869,0.236571527106,0.233807560623,0.485822409916,0.472910726036,0.478247517658,123.910222271
160,0.229951485316,0.235593508744,0.232805395069,0.48944222015,0.473349418732,0.48162555021,132.306435867
170,0.227988986999,0.233704870229,0.230975514724,0.49514616355,0.478394384733,0.48602722899,140.519474749
180,0.226140654774,0.231461513673,0.228885807492,0.499808040366,0.487168238649,0.490838366261,148.618323047
190,0.222865127222,0.227891084972,0.225571458874,0.50907694839,0.498135556043,0.50035827618,156.785189293
200,0.221362095735,0.226465841051,0.224242953905,0.511599846432,0.498793595087,0.501381922408,164.975693162
210,0.219542000743,0.224456965385,0.22239212328,0.518510393243,0.504715946479,0.508035622889,173.39926784
220,0.21896761379,0.223806508717,0.221770062581,0.520265452751,0.506032024567,0.510082915344,181.633189173
230,0.218391776343,0.223167789766,0.22119619122,0.521197828114,0.507348102654,0.511618384686,189.884021929
240,0.218153482441,0.223093804832,0.221002924843,0.521472056162,0.506909409958,0.511823113932,197.97837816
250,0.217573733997,0.222478775933,0.220423870661,0.522568968354,0.509322219785,0.512949124782,206.042688614
260,0.216968227798,0.221979973847,0.219788130724,0.523720726156,0.509322219785,0.514484594124,214.238617598
270,0.21574891296,0.220625618808,0.218476693786,0.526298469807,0.513270454047,0.516224792712,222.601991088
280,0.215484820662,0.220454020266,0.218257392036,0.526682389075,0.512831761351,0.516020063466,230.718747405
290,0.214863030679,0.21968253588,0.217672592199,0.527450227609,0.515244571178,0.51837444979,238.933291574
300,0.214431702567,0.219229992495,0.217186321733,0.52876652224,0.515683263874,0.519398096018,247.055162488
310,0.214107033863,0.218449583461,0.21678656642,0.529369823946,0.517657381005,0.520319377623,255.335742856
320,0.212786581975,0.217582437519,0.215677719842,0.532002413207,0.518534766396,0.521957211588,263.451156524
330,0.213902294946,0.218863440179,0.217017241708,0.530027971261,0.51502522483,0.518988637527,271.839351569
340,0.211414477548,0.216154978223,0.214444475756,0.534141391982,0.521386268919,0.525642338008,279.89845888
350,0.210739245109,0.215298133945,0.213754596885,0.535567377831,0.521166922571,0.525949431876,288.110671934
360,0.211224880164,0.215423793771,0.21429499484,0.536883672462,0.521824961614,0.525232879517,296.238002294
370,0.209411687188,0.213631068583,0.212446575273,0.538419349531,0.524018425093,0.52717780735,304.521565223
380,0.20803934789,0.212213095496,0.211052960566,0.539900180991,0.525992542224,0.530146381411,312.587486675
390,0.206792128178,0.210621524831,0.209735699739,0.544562057807,0.531695547269,0.534036237076,320.876297928
400,0.205749844597,0.209595233033,0.208612522922,0.545439587561,0.533889010748,0.53526461255,329.010127401
410,0.204709728647,0.208023956362,0.207445592126,0.547962485603,0.538495284054,0.538540280479,337.118544413
420,0.202432972254,0.205598108299,0.20491657392,0.552898590468,0.542443518315,0.542430136145,345.366713856
430,0.20048581384,0.203277503558,0.202931507204,0.556244172654,0.54507567449,0.546729450302,353.445409455
440,0.199259929547,0.20175711861,0.2015513,0.558986453134,0.550120640491,0.549493295117,361.527539985
450,0.198603301318,0.200685830496,0.200658938184,0.560686667032,0.555165606493,0.55215477531,369.708176676
460,0.196864670224,0.198597717336,0.198791426465,0.564854933363,0.560429918842,0.558296652677,377.978820291
470,0.19221976277,0.193048022326,0.19329140127,0.578292107717,0.576880894933,0.574674992323,386.297064426
480,0.191311490254,0.191875409584,0.192262815203,0.579772939176,0.579732397456,0.577438837138,394.471167368
