iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.308149568316,0.30887399597,0.308965618963,0.33664235178,0.332309717043,0.337393796704,0.851612203
10,0.30369540514,0.30453545784,0.304704856687,0.347008171996,0.342399649046,0.347016071246,8.931456795
20,0.30530705794,0.306136596744,0.30622110383,0.344485273954,0.340864224611,0.343330944825,16.929700327
30,0.306647941513,0.30749426842,0.307406830692,0.342455986398,0.33779337574,0.340976558501,24.890106313
40,0.307119023945,0.308073303753,0.307651342262,0.340700926891,0.338451414784,0.339645818405,32.941272774
50,0.306704138881,0.307475973498,0.307179787298,0.341359074206,0.338232068436,0.34128365237,41.086553922
60,0.305536111,0.306317848632,0.30597994795,0.344430428344,0.343057688089,0.344149861808,49.045621778
70,0.305479059382,0.306139669421,0.305962914009,0.343936817858,0.343496380785,0.343842767939,57.116147936
80,0.304538942875,0.305250302834,0.305069259924,0.346075796632,0.345689844264,0.34568533115,65.295105861
90,0.304976783745,0.306107296171,0.305622053716,0.345307958098,0.34612853696,0.345787695772,73.437467093
100,0.307734251989,0.308519297016,0.308088043681,0.339604014699,0.33779337574,0.340362370765,81.500021078
110,0.307748969813,0.308419528609,0.307854184346,0.337574727143,0.33779337574,0.339748183028,89.452183837
120,0.306047795713,0.306468571473,0.305991723832,0.340481544452,0.339548146523,0.341897840106,97.484913712
130,0.301925224171,0.302194330761,0.302027167834,0.349311687599,0.346567229656,0.349268092947,105.482961481
140,0.300600651591,0.300748418975,0.300649053455,0.352657269786,0.349638078526,0.352850854745,113.687133694
150,0.300073458524,0.30003725721,0.300060887582,0.353534799539,0.352050888353,0.354386324086,121.734074632
160,0.298655445215,0.298593396192,0.298671333917,0.356770690506,0.357315200702,0.358378544375,129.913414752
170,0.295813315526,0.295658062961,0.295956745322,0.361048648056,0.36170212766,0.364008598628,137.917534862
180,0.293104639964,0.292720763022,0.293129075096,0.36746558438,0.369817942531,0.370252840618,145.90939403
190,0.291905174952,0.291378518733,0.291874945315,0.369659408764,0.369598596183,0.369433923636,154.172641327
200,0.288937398335,0.288313323201,0.288824203521,0.374924587287,0.373766176793,0.374245060907,162.279577446
210,0.287535017282,0.286856769304,0.287575168539,0.376734492404,0.374424215837,0.376804176477,170.296025659
220,0.286732906919,0.28605615933,0.286852372144,0.377392639719,0.377056372011,0.378646739687,178.288208294
230,0.286522943885,0.285787202593,0.286605658603,0.377557176548,0.377495064707,0.379465656669,186.427298738
240,0.28391868577,0.283169762109,0.28401128295,0.381944825317,0.381662645317,0.383764970826,194.4687468
250,0.283707190121,0.283069823381,0.283898373943,0.381944825317,0.382101338013,0.384686252431,202.438949795
260,0.283283911966,0.282578275537,0.283546038977,0.38282235507,0.384733494187,0.385505169413,210.572520556
270,0.282424978278,0.281685737904,0.282753625525,0.38435803214,0.386268918623,0.387040638755,218.558588984
280,0.281953768288,0.281083218805,0.282218391728,0.384741951407,0.38648826497,0.388064284983,226.672651868
290,0.280362316592,0.279361613128,0.280621484883,0.388142379203,0.389997806537,0.390418671307,234.953500286
300,0.27888059985,0.278316392134,0.279468229949,0.390720122854,0.391094538276,0.390828129798,242.981981145
310,0.275960891012,0.274946338231,0.276615048643,0.395985301377,0.396797543321,0.395639267069,251.081839892
